id,title,source,score,type
5126,Mura Matsuri,Original,4.89,Movie
5127,Dorimogu Daa!!,Unknown,6.36,TV
5128,Break Blade Movie 1: Kakusei no Toki,Manga,7.63,Movie
5129,Shakugan no Shana III (Final),Light novel,7.51,TV
5142,Saa Ikou! Tamagotchi,Unknown,5.67,TV
19119,Dongxi Chaguan,Unknown,,TV
5130,Kuuchuu Buranko,Novel,7.91,TV
5131,Densha Kamo Shirenai,Music,5.54,Music
5132,Pokonyan!,Picture book,7.11,TV
5133,ef: A Tale of Memories. - Recollections,Visual novel,7.27,Special
5134,Goulart Knights: Evoked the Beginning Black,Original,5.66,OVA
5135,Kanokon: Manatsu no Dai Shanikusai,Light novel,6.53,OVA
5136,Kidou Senshi SD Gundam Mk-V,Original,5.63,OVA
5137,"Kuroshitsuji: Sono Shitsuji, Kougyou",Manga,7.52,Special
5138,Kurokami: Tora to Tsubasa,Manga,6.82,Special
5139,Genius Party Beyond,Original,7.17,Movie
5140,Kyuukyoku Choujin R,Manga,6.19,OVA
5208,Blade,Other,6.21,TV
5143,Transformers: Scramble City,Original,5.73,OVA
5144,So Ra No Wo To,Original,7.54,TV
5145,Toshi Densetsu Monogatari Hikiko,Original,5.85,OVA
5146,InuYasha: Kanketsu-hen,Manga,8.2,TV
5147,Ukkari Pénélope (2009),Picture book,6.06,TV
5148,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Other,4.66,Movie
5149,Suzume no Oyado,Unknown,5.17,Movie
5150,Ohi-sama to Kaeru,Original,4.35,Movie
5151,Izakaya no Ichiya,Original,5.1,Movie
5152,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,Original,4.62,Movie
5153,Hinomaru Hatanosuke: Bakemonoyashiki no Maki,Original,4.69,Movie
5154,Shoujouji no Tanuki-bayashi Ban Danemon,Original,5.11,Movie
5155,Ninjutsu Hinotama Kozou: Edo no Maki,Original,3.96,Movie
5156,Taa-chan no Kaitei Ryokou,Original,4.4,Movie
5271,Fault!!,Visual novel,7.04,OVA
5157,Umi no Mizu wa Naze Karai,Original,5.65,Movie
5158,Issunboushi: Chibisuke Monogatari,Original,4.99,Movie
5159,Tengu Taiji,Original,5.04,Movie
5160,Dekobou no Jidousha Ryokou,Original,4.06,Movie
5161,Hinomaru Tarou: Musha Shugyou no Maki,Original,4.69,Movie
5162,Maabou no Daikyousou,Original,4.58,Movie
5163,Maabou no Kinoshita Toukichirou,Original,5.02,Movie
5164,Oyoge ya Oyoge,Original,4.86,Movie
5165,Kangaroo no Tanjoubi,Original,5.3,Movie
5166,Osaru no Sankichi: Boukuusen,Original,4.52,Movie
5167,Kuma ni Kuwarenu Otoko,Original,4.92,Movie
5168,Gulliver Funtouki,Book,5.07,Movie
5169,Doubutsu Mura no Daisodou,Original,4.97,Movie
5170,Bouken Dankichi: Hyouryuu no Maki,Original,4.31,Movie
5171,Norakuro Shoui: Nichiyoubi no Kaijiken,Manga,4.78,Movie
5172,Kaitei no Boukun,Original,4.4,Movie
5173,Da Nao Tiangong,Novel,6.52,Movie
5174,Aoi Chou,Unknown,5.22,Music
5175,Momotarou no Umiwashi,Original,4.85,Movie
5176,Shui Naodai,Original,5.95,Special
5177,K-On!: Live House!,4-koma manga,7.84,Special
5178,xxxHOLiC Rou,Manga,8.19,OVA
5179,Halo Legends,Game,6.98,ONA
5180,Wansa-kun,Manga,6.4,TV
5181,Cyborg 009,Manga,6.07,Movie
5182,Iron Man,Other,6.04,TV
5183,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,Game,6.49,Special
5184,Usavich Special,Original,6.31,Special
5268,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,Unknown,7.35,Movie
5185,Deadman Wonderland,Manga,7.14,TV
5186,Hatsukoi Limited.: Gentei Shoujo,Manga,6.65,Special
5187,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,Game,6.48,Special
5188,Ookami to Koushinryou II: Holo no Short Anime,Light novel,7.05,Special
5189,Sora no Manimani Specials,Manga,6.55,Special
5190,Time Bokan Series: Zenderman,Unknown,5.88,TV
5191,Ontama!,Manga,6.63,ONA
5192,Soukan Yuugi 2,Visual novel,6.37,OVA
5193,Yokorenbo: Immoral Mother,Visual novel,6.79,OVA
5194,Oni Chichi,Visual novel,6.89,OVA
5209,Fate/stay night Movie: Unlimited Blade Works,Visual novel,7.39,Movie
5195,Hakuouki,Visual novel,7.36,TV
5196,Pandora Hearts Omake,Manga,7.34,Special
5197,Stitch! Itazura Alien no Daibouken,Other,6.14,TV
5198,Tamagotchi!,Game,6.52,TV
5199,Battle Spirits: Shounen Gekiha Dan,Card game,6.95,TV
5200,Saikyou Bushouden: Sangoku Engi,Novel,6.73,TV
5201,Prima Donna Mai,Unknown,4.51,OVA
5202,Hellsing: Digest for Freaks,Manga,7.6,OVA
5203,Mikan-Seijin,Unknown,5.51,TV
5204,Jungle Taitei: Yuuki ga Mirai wo Kaeru,Manga,6.73,TV Special
5205,Tsuideni Tonchinkan,Unknown,7.1,TV
5206,Wolverine,Other,6.01,TV
5207,X-Men,Other,6.32,TV
5210,Higashi no Eden: Air Communication,Original,7.56,Movie
5211,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,Unknown,7.28,Movie
5212,Kemono to Chat,4-koma manga,5.94,OVA
5213,Enkinhou no Hako: Hakase no Sagashimono,Original,5.11,Movie
5214,Hermes: Ai wa Kaze no Gotoku,Novel,4.89,Movie
5215,Eien no Hou,Original,5.05,Movie
5216,Toriko: Jump Super Anime Tour 2009 Special,Manga,6.96,Special
5217,Marine Snow no Densetsu,Unknown,6.31,TV Special
5218,Gintama: Shiroyasha Koutan,Manga,8.35,Special
5219,Mudazumo Naki Kaikaku: The Legend of Koizumi,Manga,6.89,OVA
5220,Uchurei!,Unknown,5.48,TV
5221,Bakemonogatari Recap,Light novel,7.29,TV Special
5222,Aos,Original,3.63,Movie
5233,Senkou no Night Raid,Original,6.83,TV
5223,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,Manga,7.13,Movie
5224,Ningen Doubutsuen,Other,2.75,Movie
5225,Kara no Kyoukai Movie 8: Shuushou,Light novel,7.21,Special
5226,Working!!,4-koma manga,7.64,TV
5227,Hyakko Extra,Manga,6.74,OVA
5228,GA: Geijutsuka Art Design Class - Aozora ga Kakitai,4-koma manga,7.06,OVA
5229,Yuu☆Yuu☆Hakusho Picture Drama,Manga,6.5,Special
5230,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,Unknown,6.05,Movie
5231,Choujin Sentai Baratack,Original,6.46,TV
5232,Gegege no Kitarou (1971),Manga,7.1,TV
5259,Mado,Original,4.57,Movie
5260,Manga,Original,4.58,Movie
5234,Seikimatsu Occult Gakuin,Original,7.04,TV
5235,Koro no Dai Sanpo,Original,6.52,Special
5236,Kyoufu Densetsu Kaiki! Frankenstein,Novel,5.61,TV Special
5237,Shukufuku no Campanella,Visual novel,6.27,TV
5238,Kaidan Restaurant,Picture book,7.24,TV
5239,Super Zugan,Manga,6.41,TV
5240,Hidamari Sketch x 365 Specials,4-koma manga,7.72,Special
5241,Buddha Saitan,Book,5.9,Movie
5242,Kansen: Inyoku no Rensa,Visual novel,6.33,OVA
5243,Aki-Sora,Manga,5.87,OVA
5261,Pop,Original,3.76,Movie
5244,Doraemon Movie 30: Nobita no Ningyo Daikaisen,Manga,7.18,Movie
5245,Uchuu Ace,Manga,5.85,TV
5246,Hoshi ni Negai wo: Fantastic Cat,Original,5.98,ONA
5247,Koneko no Rakugaki,Original,5.76,Movie
5248,Koneko no Studio,Original,6.07,Movie
5249,Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials,Manga,7.08,Special
5250,Shin Calimero,Other,6.19,TV
5251,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,Manga,6.95,Movie
5252,Senjou no Valkyria: SenVal Theater,Game,6.77,Special
5253,K-On!: Ura-On!,Original,6.37,Special
5254,Fashion,Original,4.19,Movie
5255,Ni-hiki no Sanma,Original,4.77,Movie
5256,G-senjou no Higeki,Original,3.62,Movie
5257,Heya,Original,3.88,Movie
5258,Kiseichuu no Ichiya,Original,5.07,Movie
5272,Kaichou wa Maid-sama!,Manga,8.0,TV
5273,Uragiri wa Boku no Namae wo Shitteiru,Manga,7.2,TV
5274,Black★Rock Shooter (OVA),Other,7.09,OVA
5275,Ring of Gundam,Original,5.16,Special
5276,Hidamari Sketch x ☆☆☆,4-koma manga,7.9,TV
5277,Mahoromatic: Tadaima Okaeri,Manga,7.04,TV Special
5278,Shoujouji no Tanuki-bayashi,Original,4.74,Movie
5279,Ookamikakushi,Visual novel,6.3,TV
5280,Danball Senki,Game,7.0,TV
5320,Aoi Bungaku Series,Novel,7.68,TV
5281,Shugo Chara! Party!,Manga,6.65,TV
5282,Hakushaku to Yousei Specials,Light novel,6.38,Special
5283,Ichiban Ushiro no Daimaou,Light novel,6.72,TV
5284,Madou King Granzort: Saigo no Magical Taisen,Original,6.43,OVA
5285,Shoujo Fight: Norainu-tachi no Odekake,Manga,,OVA
5286,Miracle☆Train: Oedo-sen e Youkoso,Mixed media,6.46,TV
5287,Ougon Senshi Gold Lightan,Original,6.39,TV
5288,Shikabane Hime: Puchitto,Manga,6.1,Special
5289,Gyouten Ningen Batsealer,Unknown,6.48,TV
5290,Shounen Maid Kuuro-kun: Tenshi no Uta,Manga,5.47,OVA
5291,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,Novel,6.19,Movie
8562,Heisei Tensai Bakabon,Manga,6.1,TV
5293,Pika Don,Unknown,6.32,Movie
5294,Dai Yamato Zero-gou,Original,5.79,OVA
5295,Madou King Granzort: Bouken-hen,Original,6.27,OVA
5296,Mahou Sensei Negima! Movie: Anime Final,Manga,6.76,Movie
5297,Gdleen,Light novel,5.63,OVA
5298,Uchuu Senkan Yamato: Fukkatsu-hen,Original,6.95,Movie
5299,Ladies versus Butlers!,Light novel,6.55,TV
5300,Anyamal Tantei Kiruminzoo,Original,7.2,TV
5301,SM no Susume,Visual novel,4.93,OVA
5302,Beat Shot!!,Manga,4.76,OVA
5303,Arei no Kagami: Way to the Virgin Space,Unknown,5.42,Movie
5304,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,Manga,6.21,Movie
5305,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Heart no Natsuyasumi,Manga,6.18,Movie
5306,Yoroshiku Mechadock,Manga,6.77,TV
5307,Yaruki Manman,Unknown,5.09,OVA
5308,Catman Specials,Original,5.89,Special
12930,Meikoku Gakuen: Jutai-hen,Visual novel,7.06,OVA
5309,Ibarahime Mata wa Nemurihime,Other,6.1,Movie
5310,Kataku,Other,6.05,Movie
5311,Oni,Other,6.05,Movie
5312,Usaru-san,Other,5.95,TV Special
5313,Himitsukessha Taka no Tsume Countdown,Unknown,5.71,TV
5314,Cheburashka Arere?,Book,6.43,TV
5315,Gokyoudai Monogatari,Manga,,TV
5316,Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,Original,6.76,OVA
5317,Makai Tenshi Djibril 3,Visual novel,6.23,OVA
5318,Kotatsu Neko (TV),Other,,TV
5319,Choujikuu Romanesque Samy: Missing 99,Original,4.89,OVA
10684,Frypan Jiisan,Original,5.48,Movie
5324,Black Jack ONA,Manga,6.46,ONA
5325,Hoshi ni Negai wo: Cold Body + Warm Heart,Original,6.06,ONA
5326,Suisei,Unknown,4.94,Movie
5327,Hyakka Zukan,Unknown,5.16,Movie
5328,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Unknown,6.45,TV
5329,Naked Wolves,Original,5.67,TV
5330,Top wo Nerae! Gunbuster Specials,Original,5.7,Special
5331,Grick no Bouken,Book,6.06,Movie
5332,Harukanaru Toki no Naka de 3: Owarinaki Unmei,Visual novel,6.53,TV Special
5333,Hanaori,Original,5.38,Movie
5334,Shijin no Shougai,Original,5.68,Movie
5335,Tabi,Original,5.41,Movie
5336,Kenju Giga,Original,4.89,Movie
5337,Mameshiba,Original,6.98,Special
5338,Kagirohi: Shaku Kei,Visual novel,5.96,OVA
5339,Onmyouji Ayakashi no Megami: Inran Jubaku,Original,5.78,OVA
5340,Kara no Shoujo,Visual novel,5.65,OVA
5341,Binkan Athlete,Visual novel,6.36,OVA
5342,Diabolus: Kikoku,Visual novel,6.16,OVA
5343,Kidou Senshi Gundam 00 Special Edition,Unknown,7.54,OVA
5344,Nido to Mezamenu Komoriuta,Original,5.62,Movie
5345,Natsumushi The Animation,Manga,6.49,OVA
5346,TO,Manga,6.32,OVA
5347,Ginga Tetsudou 999: Diamond Ring no Kanata e,Unknown,6.6,Movie
5348,Cyborg 009: Kaijuu Sensou,Unknown,6.06,Movie
5349,Licca-chan Fushigi na Mahou no Ring,Other,5.89,OVA
5350,Koi Tsubomi,Original,6.25,Music
5351,Michi (2004),Original,5.24,Music
5352,Meitantei Conan: Kuro no Soshiki to Taiketsu no Rekishi,Manga,7.57,TV Special
5353,Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,Manga,7.81,TV Special
5354,Meitantei Conan Movie 10: Tantei-tachi no Requiem Recap,Manga,7.64,TV Special
19120,Kuai Yue Jia Nianhua,Unknown,,TV
5355,Gegege no Kitarou (1985),Manga,7.01,TV
5356,Mirai Shounen Conan (Movie),Novel,6.96,Movie
5357,Suzumiya Haruhi no Shoushitsu,Light novel,8.6,Movie
5358,Yona Yona Penguin,Unknown,5.77,Movie
5359,Needless+: Saint Lily Gakuen no Himitsu,Manga,6.72,Special
5360,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,Unknown,6.64,Movie
5361,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,Unknown,6.59,Movie
5362,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,Visual novel,6.62,Special
5363,Bakugan Battle Brawlers: Gundalian Invaders,Original,6.33,TV
5364,Cyborg 009: Chou Ginga Densetsu,Unknown,6.36,Movie
5365,"Hetalia Axis Powers Movie: Paint it, White",Web manga,7.05,Movie
5366,Darker than Black: Kuro no Keiyakusha Gaiden,Original,7.91,Special
5367,Youbi Masochist Animation,Unknown,5.02,OVA
5368,Chikara to Onna no Yo no Naka,Original,5.75,Movie
5369,Hokuto no Ken: Legend of Heroes,Manga,5.93,Special
5370,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,Game,6.33,Movie
5371,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",Manga,6.63,Movie
5372,Naruto: The Cross Roads,Original,6.78,Special
5373,100%,Unknown,5.24,OVA
5374,Shakugan no Shana-tan S,Light novel,6.86,Special
5375,Kurumiwari Ningyou,Unknown,6.21,Movie
5412,Ano Ko ni 1000%,Manga,5.1,OVA
5376,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,Other,6.49,Special
5377,Card Wang: Mix Master,Unknown,6.35,TV
5378,Shuffle! Prologue,Visual novel,6.66,OVA
5379,Sekai Meisaku Douwa,Unknown,6.12,
5380,Jankenman,Original,6.32,TV
5381,Kanojo x Kanojo x Kanojo: Sanshimai to no Dokidoki Kyoudou Seikatsu,Visual novel,7.5,OVA
5382,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Original,6.05,Music
5383,Socket,Unknown,6.08,Movie
5384,Wrestler Gundan Seisenshi Robin Jr.,Unknown,,TV
5385,Byulbyul Iyagi,Unknown,5.57,Movie
5386,"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",Original,5.2,ONA
5387,Getsumen to Heiki Mina Specials,Other,5.93,Special
5388,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,Manga,6.4,OVA
5389,Dragon Quest: Dai no Daibouken,Game,6.56,Movie
5390,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,Game,6.48,Movie
5399,Kurutta Kyoutou: Danzai no Gakuen,Visual novel,5.31,OVA
5400,Discipline Zero,Visual novel,6.55,OVA
5401,Watashi no Shiranai Mesu no Kao,Visual novel,6.03,OVA
5402,The Collected Animations of ICAF (2001-2006),Unknown,5.62,OVA
5403,Komaneko no Christmas: Maigo ni Natta Present,Unknown,6.1,Movie
5404,Weiß Survive R,Card game,6.01,TV
5405,Eve no Jikan (Movie),Original,7.97,Movie
5406,Hashire!,Original,5.77,ONA
5407,Princess Lover! Picture Drama,Visual novel,6.18,Special
5408,Meitantei Conan Movie 09: Suihei Senjou no Strategy Recap,Manga,7.61,TV Special
5409,Gintama Movie 1: Shinyaku Benizakura-hen,Manga,8.52,Movie
5410,Rennyo to Sono Haha,Unknown,,Movie
5413,Fusha no Sha,Other,6.38,Movie
5414,Karate Baka Ichidai,Manga,6.75,TV
5415,"Yume kara, Samenai",Manga,4.53,OVA
5416,Urashima Tarou (supposed title),Other,4.69,Movie
5417,Karo to Piyobupt: Ame no Hi,Original,5.02,Movie
5418,Dragon Quest Retsuden: Roto no Monshou,Game,5.89,Movie
5419,Usagi to Kame,Other,5.21,Movie
5420,Nonki na Tousan Ryuuguu Mairi,Other,,Movie
5421,Saiyuuki: Son Gokuu Monogatari,Novel,5.37,Movie
5422,Mikan-bune,Other,4.63,Movie
5423,Doubutsu Olympic Taikai,Original,5.45,Movie
5424,Maabou no Shounen Koukuu Tsuwamono,Original,,Movie
5425,Kintarou Taiiku Nikki,Original,4.81,Movie
5426,Bollogi Iyagi,Original,5.33,ONA
5427,Knyacki!,Unknown,,TV Special
5461,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Visual novel,6.34,OVA
5428,Shisha no Sho,Novel,5.96,Movie
5429,Worku,Unknown,5.3,ONA
5430,Dambo,Original,5.06,Music
5431,Boku wa Kuma,Original,5.62,Music
5432,Taichi Senjimon,Unknown,6.31,TV
5433,Fuku-chan no Sensuikan,Other,4.8,Movie
5434,Mahou no Pen,Original,5.28,Movie
5435,Kick Off 2002,Game,,TV
5436,Ousama no Shippo,Original,,Movie
5437,Ponsuke no Udekurabe,Original,,Movie
5438,Kujira (1952),Original,4.95,Movie
5439,Mori no Ongakukai,Original,,Movie
5440,Hana to Chou,Original,4.88,Movie
5441,Onbu Obake,Original,,Movie
5442,Kuroi Kikori to Shiroi Kikori,Original,6.29,Movie
5443,Soukou Kihei Votoms: Pailsen Files Movie,Original,6.57,Movie
5444,Kurogane no Linebarrels Specials,Manga,6.51,Special
5445,Komadori Movie: Komaneko,Original,6.49,Movie
5483,Ari no Seikatsu,Original,,Movie
5446,Quiz Magic Academy: The Original Animation 2,Game,5.98,OVA
5447,Pokemon: Pikachu Tanken Club,Unknown,6.26,Special
5448,Gowapper 5 Gordam,Original,6.42,TV
5449,Fate/stay night TV Reproduction,Visual novel,6.83,OVA
5450,Kaitou Reinya,4-koma manga,5.6,TV
5451,Umineko no Naku Koro ni Specials,Visual novel,6.29,Special
5452,Idol Ace,Manga,5.36,ONA
5453,Kita e.: Diamond Dust Drops Special,Visual novel,6.23,Special
5454,Bakunyuu Bomb,Original,6.11,OVA
5455,Oh! Family,Manga,6.51,TV
5456,Gokinjo Monogatari the Movie,Original,6.47,Movie
5457,Happy☆Lesson: Hokahoka★Kanna to Futari Kiri,Manga,6.58,TV Special
5458,Ikkitousen: Xtreme Xecutor,Manga,6.72,TV
5459,Otome Chibaku Yuugi,Visual novel,6.36,OVA
5460,Reijoku no Yakata,Visual novel,6.02,OVA
13008,Cerberus,Original,5.56,Music
5462,Saraiya Goyou,Manga,7.76,TV
5463,Mayoi Neko Overrun!,Light novel,6.65,TV
5464,Tono to Issho,4-koma manga,6.5,OVA
5465,Nurarihyon no Mago,Manga,7.61,TV
5466,Kiss x Sis (TV),Manga,6.59,TV
5467,Haiyoru! Nyaruani,Light novel,6.28,OVA
5468,"Boku, Otaryman.",Manga,6.06,OVA
5469,Loups=Garous,Novel,6.25,Movie
5470,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,Unknown,6.41,OVA
18357,Xiao Niu Xiang Qian Chong,Original,,TV
5471,Parasol Henbei,Mixed media,6.37,TV
5472,Anju to Zushioumaru,Other,6.09,Movie
5473,Issho ni Ecchi,Original,5.85,OVA
5474,Haha Sange,Visual novel,5.79,OVA
5475,Michi (Movie),Original,7.23,Movie
5476,Atelier Petros Joukuu Gekijou: Sentaku Shima no Sentaku Tori,Original,3.9,ONA
5477,Gegege no Kitarou (1996),Manga,7.11,TV
5478,Chuumon no Ooi Ryouriten,Book,5.41,Movie
5479,Yousei Dick,Unknown,5.7,TV
5480,Umi no Triton (1979),Manga,6.37,Movie
5481,Mitsudomoe,Manga,7.52,TV
5482,The Arari Show,Unknown,,TV
13756,Uma no Friends,Game,6.19,ONA
5485,Domo-kun,Other,6.34,TV
5486,Heartcatch Precure!,Original,7.96,TV
5487,Yawarakame♥,Original,,ONA
5488,Arakawa Under the Bridge,Manga,7.56,TV
5489,Ningen Shikkaku: Director's Cut-ban,Novel,7.49,Movie
5490,Tokyo Magnitude 8.0 Recap,Original,7.06,Special
5491,Major S6,Manga,8.32,TV
5492,Aisubeki Mirai e,Original,6.27,Music
5493,Giant Killing,Manga,7.53,TV
5494,Shinrei Tantei Yakumo,Novel,7.3,TV
5495,Nils no Fushigi na Tabi (Movie),Novel,6.53,OVA
5496,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,Manga,6.28,Movie
5497,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,Manga,6.32,Movie
5498,Suki desu Suzuki-kun!!,Manga,5.91,OVA
5499,"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",Light novel,6.85,OVA
5500,Bakuman.,Manga,8.18,TV
5501,Kyouryuu Wakusei,Original,6.62,TV
5502,Suiren no Hito,Unknown,5.49,Movie
5503,Tokimeki Memorial 4 OVA,Visual novel,6.02,OVA
5504,Pokemon Movie 13: Genei no Hasha Zoroark,Game,6.86,Movie
5505,Sangokushi: Dai Ichi Bu - Eiyuu-tachi no Yoake,Novel,6.54,Movie
5506,Sangokushi: Dai Ni Bu - Choukou Moyu!,Novel,6.61,Movie
5507,Sangokushi: Dai San Bu - Harukanaru Taichi,Novel,6.56,Movie
7688,Tamayura: More Aggressive,Original,7.59,TV
5508,Starry☆Sky,Visual novel,6.09,ONA
5509,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,Visual novel,6.49,OVA
5510,Peng You Town,Original,5.6,TV Special
5511,Karigurashi no Arrietty,Novel,7.89,Movie
5512,Kansen 2: Inzai Toshi,Visual novel,6.3,OVA
5513,Nihon Mukashibanashi: Saru Kani,Other,5.25,Movie
5514,Auto Mommy,Unknown,,Movie
5515,Denshinbashira Elemi no Koi,Original,6.13,Movie
5516,Ookiku Furikabutte: Natsu no Taikai-hen,Manga,7.96,TV
5517,Yans! Gans! Meat or Die,Original,5.23,ONA
5518,Hipira-kun,Picture book,5.98,TV
5519,Shiki,Manga,7.72,TV
5520,Hellsing: Psalm of the Darkness,Manga,6.91,Special
5521,Hokkyoku no Muushika Miishika,Unknown,5.83,Movie
5522,Issho ni H Shiyo,Original,6.77,OVA
5523,11eyes: Momoiro Genmutan,Visual novel,6.02,Special
5524,Queen's Blade: Gyokuza wo Tsugu Mono Specials,Other,6.13,Special
5525,Fight Ippatsu! Juuden-chan!! Specials,Manga,6.52,Special
5526,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,Manga,7.14,OVA
5527,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,Visual novel,7.23,OVA
5528,DigiGirl Pop!: Strawberry & Pop Mix Flavor,Unknown,,TV
5529,Midnight Horror School,Unknown,6.23,TV
5530,Bao Lian Deng,Other,6.12,Movie
5531,Saki Picture Drama,Manga,6.16,Special
5534,Tantei Opera Milky Holmes,Original,6.92,TV
5535,Ookami-san to Shichinin no Nakama-tachi,Light novel,7.16,TV
5536,Yutori-chan,Original,6.08,ONA
5537,Chiisana Jumbo,Unknown,5.64,Movie
5538,"Shin Koihime†Musou: Gunyuu, Minami no Shima de Bakansu wo Suru no Koto - Ato, Porori mo Aru yo!",Visual novel,6.65,OVA
5539,Futatsu no Kurumi,Original,6.56,TV Special
5540,Andersen Monogatari (TV),Unknown,6.27,TV
5541,Gothicmade: Hana no Utame,Unknown,,Movie
5542,Kämpfer Picture Drama,Light novel,5.42,Special
5543,Yojouhan Shinwa Taikei,Novel,8.56,TV
5544,Arabian Night: Sindbad no Bouken,Book,5.46,Movie
5545,K-On!!,4-koma manga,8.17,TV
5546,Ring ni Kakero 1: Kage Dou-hen,Manga,6.56,TV
5547,Challenge 1-nensei de Kakkoii 1-nensei ni Henshin!,Unknown,,OVA
5548,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,Light novel,6.62,ONA
5549,Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi,Original,5.67,Movie
5550,Zukkoke Knight: Don De La Mancha,Unknown,5.59,TV
5551,3-tsu no Kumo,Original,4.65,Movie
5552,Yami wo Mitsumeru Hane,Original,5.0,Movie
5553,Yoru no Okite,Original,3.83,Movie
5554,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,Manga,6.21,Movie
5555,B-gata H-kei,4-koma manga,6.84,TV
5584,Pachislo Kizoku Gin,Manga,5.94,TV
5556,Yousei Ou,Manga,5.42,OVA
5557,Notari Matsutarou,Manga,6.08,OVA
5558,Kiekaketa Monogatari-tachi no Tame ni,Original,4.84,Movie
5559,The Place Where We Were,Original,5.54,Movie
5560,Seton Doubutsuki,Unknown,6.76,TV
5561,Kage no Kodomo,Original,,Movie
5562,Mini Sengoku Basara: Chousokabe-kun to Mouri-kun,Game,6.7,Special
5563,Sora no Otoshimono: Project Pink,Manga,7.36,OVA
5564,Versailles no Bara to Onna-tachi,Manga,7.06,Special
5565,Transformers: Robot Masters,Original,5.45,Special
5566,SF Lolita Fantasy Ome-1,Unknown,4.73,OVA
5567,Gon,Manga,5.88,TV
5568,Baka to Test to Shoukanjuu Specials,Light novel,7.27,Special
5569,Kanokon: Manatsu no Dai Shanikusai Specials,Light novel,6.48,Special
5570,Oz no Mahoutsukai,Book,5.76,Movie
5585,Hiroshima ni Ichiban Densha ga Hashitta,Other,6.17,TV Special
5571,"Momoko, Kaeru no Uta ga Kikoeru yo.",Book,7.49,Movie
5572,Ramen Tenshi Pretty Menma,Manga,4.5,Special
5573,Issho ni Sleeping: Sleeping with Hinako,Original,4.41,OVA
5574,Super Child,Original,2.93,Movie
5575,Fullmetal Alchemist: Brotherhood - 4-koma Gekijou,4-koma manga,7.46,Special
5576,Kemono no Souja Erin Recap,Novel,6.8,TV Special
5577,Love² Police,Manga,5.15,OVA
5578,Kyuukyoku no Chef wa Oishinbo Papa,Unknown,5.14,OVA
5579,Otaku no Seiza,Game,5.36,OVA
5580,Animation!,Original,5.71,Movie
5581,Defend Love,Original,5.81,Music
5582,The Marshmallow Times,Manga,7.26,TV
5583,Cybot Robocchi,Unknown,6.28,TV
7689,Jormungand: Perfect Order Recap,Manga,7.19,Special
5586,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Visual novel,6.53,OVA
5587,"Chi's Sweet Home: Chi to Kocchi, Deau.",Manga,7.3,OVA
5588,Shin Obake no Q-tarou,Unknown,6.25,TV
5589,Obake no Q-tarou (1985),Unknown,6.47,TV
5590,Tetsuro no Kanata,Unknown,,OVA
5591,Taiyou no Hou: El Cantare e no Michi,Original,5.01,Movie
5592,Time Bokan Series: Gyakuten Ippatsuman,Unknown,5.92,TV
5593,Soukou Kihei Votoms: Genei-hen,Original,6.71,OVA
5594,Tegamibachi Gakuen,Original,7.21,Special
